"","Row.id","Date","District","Village","LLIN_distributed","Season","nDate","Month","nMonth","Compound","Household","Method","Location","Hour","nHour","Humidity","Temperature","An.g.male","An.g.unfed","An.g.halffed","An.g.fed","An.g.grsgr","tot.gamb","An.f.male","An.f.unfed","An.f.halffed","An.f.fed","An.f.grsgr","An.funestus","oth.An.male","oth.An.female","Culex.male","Culex.female","Mansonia.male","Mansonia.female","Aedes.male","Aedes.female","x","TinyTag"
"114",1490,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","10pm-11pm",4,67.14,28.91,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"115",1491,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","11pm-12am",5,67.14,28.91,0,4,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"116",1492,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","12am-01am",6,67.14,28.91,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"117",1493,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","01am-02am",7,67.14,28.91,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"118",1494,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","02am-03am",8,67.14,28.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"119",1495,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","03am-04am",9,67.14,28.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"120",1496,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","04am-05am",10,67.14,28.91,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"121",1497,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","IN","05am-06am",11,67.14,28.91,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"122",1498,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","07pm-08pm",1,85.15,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"123",1499,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","08pm-09pm",2,85.15,25.15,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"124",1500,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","09pm-10pm",3,85.15,25.15,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"125",1501,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","10pm-11pm",4,85.15,25.15,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"126",1502,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","11pm-12am",5,85.15,25.15,0,3,1,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,NA,NA
"127",1503,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","12am-01am",6,85.15,25.15,0,4,0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"128",1504,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","01am-02am",7,85.15,25.15,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"129",1505,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","02am-03am",8,85.15,25.15,0,4,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"130",1506,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","03am-04am",9,85.15,25.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"131",1507,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","04am-05am",10,85.15,25.15,0,2,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
"132",1508,2016-11-01,"Banfora","Tiefora","P 2.0","dry-season",31,"Nov-16",11,579,7,"HLC","OUT","05am-06am",11,85.15,25.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"133",3673,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","07pm-08pm",1,65.76,28.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"134",3674,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","08pm-09pm",2,65.76,28.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"135",3675,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","09pm-10pm",3,65.76,28.45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"136",3676,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","10pm-11pm",4,65.76,28.45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
"137",3677,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","11pm-12am",5,65.76,28.45,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"138",3678,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","12am-01am",6,65.76,28.45,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"139",3679,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","01am-02am",7,65.76,28.45,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"140",3680,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","02am-03am",8,65.76,28.45,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,NA,NA
"141",3681,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","03am-04am",9,65.76,28.45,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"142",3682,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","04am-05am",10,65.76,28.45,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"143",3683,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","IN","05am-06am",11,65.76,28.45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"144",3684,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","07pm-08pm",1,72.16,26.89,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"145",3685,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","08pm-09pm",2,72.16,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"146",3686,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","09pm-10pm",3,72.16,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA
"147",3687,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","10pm-11pm",4,72.16,26.89,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"148",3688,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","11pm-12am",5,72.16,26.89,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
"149",3689,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","12am-01am",6,72.16,26.89,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"150",3690,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","01am-02am",7,72.16,26.89,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA
"151",3691,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","02am-03am",8,72.16,26.89,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"152",3692,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","03am-04am",9,72.16,26.89,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA
"153",3693,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","04am-05am",10,72.16,26.89,0,3,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"154",3694,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,82,10,"HLC","OUT","05am-06am",11,72.16,26.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"155",3717,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","07pm-08pm",1,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"156",3718,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","08pm-09pm",2,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"157",3719,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","09pm-10pm",3,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"158",3720,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","10pm-11pm",4,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"159",3721,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","11pm-12am",5,64.55,28.84,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"160",3722,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","12am-01am",6,64.55,28.84,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"161",3723,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","01am-02am",7,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"162",3724,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","02am-03am",8,64.55,28.84,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"163",3725,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","03am-04am",9,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"164",3726,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","04am-05am",10,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"165",3727,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","IN","05am-06am",11,64.55,28.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"166",3728,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","07pm-08pm",1,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"167",3729,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","08pm-09pm",2,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"168",3730,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","09pm-10pm",3,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"169",3731,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","10pm-11pm",4,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"170",3732,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","11pm-12am",5,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"171",3733,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","12am-01am",6,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"172",3734,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","01am-02am",7,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,NA
"173",3735,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","02am-03am",8,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"174",3736,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","03am-04am",9,74.49,26.25,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"175",3737,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","04am-05am",10,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"176",3738,2016-11-28,"Banfora","Tiefora","P 2.0","dry-season",58,"Nov-16",11,86,12,"HLC","OUT","05am-06am",11,74.49,26.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"177",3747,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","07pm-08pm",1,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"178",3748,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","08pm-09pm",2,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"179",3749,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","09pm-10pm",3,59.29,29.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"180",3750,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","10pm-11pm",4,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"181",3751,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","11pm-12am",5,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"182",3752,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","12am-01am",6,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"183",3753,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","01am-02am",7,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"184",3754,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","02am-03am",8,59.29,29.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"185",3755,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","03am-04am",9,59.29,29.4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"186",3756,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","04am-05am",10,59.29,29.4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"187",3757,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","IN","05am-06am",11,59.29,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"188",3758,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","07pm-08pm",1,61.15,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"189",3759,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","08pm-09pm",2,61.15,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"190",3760,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","09pm-10pm",3,61.15,28.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"191",3761,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","10pm-11pm",4,61.15,28.83,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"192",3762,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","11pm-12am",5,61.15,28.83,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"193",3763,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","12am-01am",6,61.15,28.83,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA
"194",3764,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","01am-02am",7,61.15,28.83,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,NA,NA
"195",3765,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","02am-03am",8,61.15,28.83,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA
"196",3766,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","03am-04am",9,61.15,28.83,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"197",3767,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","04am-05am",10,61.15,28.83,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,NA
"198",3768,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,82,9,"HLC","OUT","05am-06am",11,61.15,28.83,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"199",3791,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","07pm-08pm",1,59.57,29.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"200",3792,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","08pm-09pm",2,59.57,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"201",3793,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","09pm-10pm",3,59.57,29.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"202",3794,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","10pm-11pm",4,59.57,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"203",3795,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","11pm-12am",5,59.57,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"204",3796,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","12am-01am",6,59.57,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"205",3797,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","01am-02am",7,59.57,29.27,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"206",3798,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","02am-03am",8,59.57,29.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"207",3799,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","03am-04am",9,59.57,29.27,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"208",3800,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","04am-05am",10,59.57,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"209",3801,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","IN","05am-06am",11,59.57,29.27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA
"210",3802,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","07pm-08pm",1,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"211",3803,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","08pm-09pm",2,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"212",3804,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","09pm-10pm",3,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"213",3805,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","10pm-11pm",4,68.74,26.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"214",3806,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","11pm-12am",5,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"215",3807,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","12am-01am",6,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"216",3808,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","01am-02am",7,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"217",3809,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","02am-03am",8,68.74,26.87,0,4,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"218",3810,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","03am-04am",9,68.74,26.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"219",3811,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","04am-05am",10,68.74,26.87,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"220",3812,2016-11-29,"Banfora","Tiefora","P 2.0","dry-season",59,"Nov-16",11,83,11,"HLC","OUT","05am-06am",11,68.74,26.87,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"221",6671,2017-01-18,"Banfora","Tiefora","P 2.0","dry-season",109,"Jan-17",1,100,15,"HLC","IN","07pm-08pm",1,43.34,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"222",6672,2017-01-18,"Banfora","Tiefora","P 2.0","dry-season",109,"Jan-17",1,100,15,"HLC","IN","08pm-09pm",2,43.34,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"223",6673,2017-01-18,"Banfora","Tiefora","P 2.0","dry-season",109,"Jan-17",1,100,15,"HLC","IN","09pm-10pm",3,43.34,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"224",6674,2017-01-18,"Banfora","Tiefora","P 2.0","dry-season",109,"Jan-17",1,100,15,"HLC","IN","10pm-11pm",4,43.34,25.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"225",6675,2017-01-18,"Banfora","Tiefora","P 2.0","dry-season",109,"Jan-17",1,100,15,"HLC","IN","11pm-12am",5,43.34,25.51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
